dataset,query,role,review_reference_top1_id,impr_id,impr_name,impr_score,impr_flag,changed_vs_baseline,base_id,base_name,base_score,base_flag
species,Intra-amygdaloid division of the bed nucleus of the stria terminalis,llm_accept_top1,HOMBA:10384,HOMBA:10384,bed nucleus of stria terminalis,0.6893,needs_review,,HOMBA:10384,bed nucleus of stria terminalis,0.6893,needs_review
species,Anterior Pulvinar,llm_accept_top1,HOMBA:10409,HOMBA:10409,pulvinar of thalamus,0.7009,needs_review,,HOMBA:10409,pulvinar of thalamus,0.7009,needs_review
species,Mammillary Hypothalamus,llm_accept_top1,HOMBA:10467,HOMBA:10467,hypothalamus,0.7038,needs_review,,HOMBA:10467,hypothalamus,0.7038,needs_review
species,Supraoptic Hypothalamus,llm_accept_top1,HOMBA:10467,HOMBA:10467,hypothalamus,0.7038,needs_review,,HOMBA:10467,hypothalamus,0.7038,needs_review
species,Zona incerta and H fields,llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.7156,needs_review,,HOMBA:10463,zona incerta,0.7155,needs_review
species,"Parietal association cortex, medial area",llm_accept_top1,HOMBA:10215,HOMBA:10215,superior medial parietal cortex,0.7062,needs_review,,HOMBA:10215,superior medial parietal cortex,0.7062,needs_review
species,"Anterior commissure, anterior limb",llm_accept_top1,HOMBA:10388,HOMBA:10388,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),0.7094,needs_review,,HOMBA:10388,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),0.7094,needs_review
species,"Parietal association cortex, lateral area",llm_accept_top1,HOMBA:10225,HOMBA:10225,inferior lateral parietal cortex,0.7079,needs_review,,HOMBA:10225,inferior lateral parietal cortex,0.7079,needs_review
species,Anterior pituitary,llm_accept_top1,HOMBA:10505,HOMBA:AA30782,anterior lobe of pituitary body (adenohypophysis),0.6281,needs_review,yes,HOMBA:10505,pituitary body/gland (hypophysis),0.7081,needs_review
species,Pontine Reticulum Caudal,llm_accept_top1,HOMBA:12493,HOMBA:12493,"pontine reticular nucleus, caudal division",0.7128,needs_review,,HOMBA:12493,"pontine reticular nucleus, caudal division",0.7128,needs_review
species,Molecular cell layer of the cerebellum,llm_accept_top1,HOMBA:AA30427,HOMBA:AA30427,molecular layer of cerebellar cortex,0.724,needs_review,,HOMBA:AA30427,molecular layer of cerebellar cortex,0.724,needs_review
species,Central amygdaloid nucleus,llm_accept_top1,HOMBA:10363,HOMBA:10363,central nucleus of amygdala,0.707,needs_review,,HOMBA:10363,central nucleus of amygdala,0.707,needs_review
species,Pontine Reticulum Oral,llm_accept_top1,HOMBA:12494,HOMBA:12494,"pontine reticular nucleus, rostral division",0.7272,needs_review,,HOMBA:12494,"pontine reticular nucleus, rostral division",0.7272,needs_review
species,Pre-supplementary motor area,llm_accept_top1,HOMBA:AA30012,HOMBA:AA30012,medial division of area 6 (supplementary motor area),0.7367,needs_review,,HOMBA:AA30012,medial division of area 6 (supplementary motor area),0.7367,needs_review
species,"Premotor cortex, ventral",llm_accept_top1,HOMBA:10168,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.7421,needs_review,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.7421,needs_review
species,"Secondary auditory area, ventral part",llm_accept_top1,HOMBA:10239,HOMBA:10239,"secondary auditory cortex (auditory belt region, area 42, area TB)",0.7459,needs_review,,HOMBA:10239,"secondary auditory cortex (auditory belt region, area 42, area TB)",0.7459,needs_review
species,Intraamygdaloid Stria Terminalis,llm_accept_top1,HOMBA:10591,HOMBA:10591,stria terminalis,0.7466,needs_review,,HOMBA:10591,stria terminalis,0.7466,needs_review
species,"Zona incerta, rostral part",llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.7489,needs_review,,HOMBA:10463,zona incerta,0.7489,needs_review
species,"Anterior commissure, intrabulbar part",llm_accept_top1,HOMBA:10559,HOMBA:10559,anterior commissure,0.75,needs_review,,HOMBA:10559,anterior commissure,0.75,needs_review
species,Basolateral Intermediate Amygdaloid Nucleus,llm_accept_top1,HOMBA:10366,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,0.6608,needs_review,yes,HOMBA:10366,basolateral nuclear group of amygdala,0.7408,needs_review
species,"Precentral gyrus, lateral",llm_accept_top1,HOMBA:12114,HOMBA:12114,precentral gyrus,0.7517,needs_review,,HOMBA:12114,precentral gyrus,0.7517,needs_review
species,"Striate cortex, medial",llm_accept_top1,HOMBA:10269,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.7517,needs_review,,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",0.7517,needs_review
species,Paralaminar amygdaloid nucleus,llm_accept_top1,HOMBA:10370,HOMBA:10370,paralaminar nucleus of amygdala,0.7368,needs_review,,HOMBA:10370,paralaminar nucleus of amygdala,0.7368,needs_review
species,"Medial geniculate body, medial division",llm_accept_top1,HOMBA:10439,HOMBA:10439,medial division of medial geniculate nucleus,0.7527,needs_review,,HOMBA:10439,medial division of medial geniculate nucleus,0.7527,needs_review
species,"Postcentral gyrus, lateral",llm_accept_top1,HOMBA:12132,HOMBA:12132,postcentral gyrus,0.7539,needs_review,,HOMBA:12132,postcentral gyrus,0.7539,needs_review
species,"Postcentral gyrus, medial",llm_accept_top1,HOMBA:12132,HOMBA:12132,postcentral gyrus,0.7539,needs_review,,HOMBA:12132,postcentral gyrus,0.7539,needs_review
species,"Premotor cortex, dorsal",llm_accept_top1,HOMBA:10168,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.7539,needs_review,,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",0.7539,needs_review
species,"Secondary auditory area, dorsal part",llm_accept_top1,HOMBA:10239,HOMBA:10239,"secondary auditory cortex (auditory belt region, area 42, area TB)",0.7539,needs_review,,HOMBA:10239,"secondary auditory cortex (auditory belt region, area 42, area TB)",0.7539,needs_review
species,"Cingulate gyrus, anterior",llm_accept_top1,HOMBA:10278,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.758,needs_review,,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),0.758,needs_review
species,Central canal,llm_accept_top1,HOMBA:12826,HOMBA:12826,central canal of medulla oblongata,0.7604,needs_review,,HOMBA:12826,central canal of medulla oblongata,0.7604,needs_review
species,Peduncular lateral hypothalamic nucleus,llm_accept_top1,HOMBA:13070,HOMBA:13070,magnocellular nucleus of lateral hypothalamic area,0.744,needs_review,,HOMBA:13070,magnocellular nucleus of lateral hypothalamic area,0.744,needs_review
species,Posterior pituitary,llm_accept_top1,HOMBA:AA30783,HOMBA:AA30783,posterior lobe of pituitary body (neurohypophysis),0.7522,needs_review,,HOMBA:AA30783,posterior lobe of pituitary body (neurohypophysis),0.7521,needs_review
species,Ventral Lateral Posterodorsal Thalamus,llm_accept_top1,HOMBA:10420,HOMBA:10420,ventral lateral nucleus of thalamus,0.7558,needs_review,,HOMBA:10420,ventral lateral nucleus of thalamus,0.7558,needs_review
species,"Agranular insular cortex, posterior area",llm_accept_top1,HOMBA:10328,HOMBA:10328,agranular insular cortex (area Iag),0.77,needs_review,,HOMBA:10328,agranular insular cortex (area Iag),0.77,needs_review
species,Agranular insular cortex dorsal area,llm_accept_top1,HOMBA:10328,HOMBA:10328,agranular insular cortex (area Iag),0.7722,needs_review,,HOMBA:10328,agranular insular cortex (area Iag),0.7722,needs_review
species,"Agranular insular cortex, ventral area",llm_accept_top1,HOMBA:10328,HOMBA:10328,agranular insular cortex (area Iag),0.7722,needs_review,,HOMBA:10328,agranular insular cortex (area Iag),0.7722,needs_review
species,"Mediodorsal thalamic nucleus, lateral part",llm_accept_top1,HOMBA:10398,HOMBA:10398,mediodorsal nucleus of thalamus,0.7722,needs_review,,HOMBA:10398,mediodorsal nucleus of thalamus,0.7722,needs_review
species,"Mediodorsal thalamic nucleus, medial part",llm_accept_top1,HOMBA:10398,HOMBA:10398,mediodorsal nucleus of thalamus,0.7722,needs_review,,HOMBA:10398,mediodorsal nucleus of thalamus,0.7722,needs_review
species,"Superior frontal gyrus, medial",llm_accept_top1,HOMBA:12115,HOMBA:12115,superior frontal gyrus,0.7722,needs_review,,HOMBA:12115,superior frontal gyrus,0.7722,needs_review
species,Ventral cortical amygdaloid nucleus,llm_accept_top1,HOMBA:10373,HOMBA:10373,cortical nucleus of amygdala,0.7722,needs_review,,HOMBA:10373,cortical nucleus of amygdala,0.7722,needs_review
species,"Medial geniculate body, dorsal division",llm_accept_top1,HOMBA:10435,HOMBA:10435,dorsal (rostral) division of medial geniculate nucleus,0.772,needs_review,,HOMBA:10435,dorsal (rostral) division of medial geniculate nucleus,0.772,needs_review
species,Ventral Lateral Posteroventral Thalamus,llm_accept_top1,HOMBA:10420,HOMBA:10420,ventral lateral nucleus of thalamus,0.7648,needs_review,,HOMBA:10420,ventral lateral nucleus of thalamus,0.7648,needs_review
species,"Medial geniculate body, ventral division",llm_accept_top1,HOMBA:10438,HOMBA:10438,ventral (caudal) division of medial geniculate nucleus,0.7721,needs_review,,HOMBA:10438,ventral (caudal) division of medial geniculate nucleus,0.7721,needs_review
species,Superior cerebellar peduncle and prerubral field,llm_accept_top1,HOMBA:12354,HOMBA:12354,superior cerebellar peduncle (brachium conjunctivum),0.7759,needs_review,,HOMBA:12354,superior cerebellar peduncle (brachium conjunctivum),0.7759,needs_review
species,"Cerebellum, unspecified",llm_accept_top1,HOMBA:10656,HOMBA:10656,cerebellum,0.7784,needs_review,,HOMBA:10656,cerebellum,0.7784,needs_review
species,"Anterior commissure, posterior limb",llm_accept_top1,HOMBA:10388,HOMBA:10388,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),0.7693,needs_review,,HOMBA:10388,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),0.7693,needs_review
species,Stria medullaris,llm_accept_top1,HOMBA:10590,HOMBA:10590,stria medullaris of thalamus,0.7827,needs_review,,HOMBA:10590,stria medullaris of thalamus,0.7827,needs_review
species,Arcuate nucleus,llm_accept_top1,HOMBA:12536,HOMBA:12536,arcuate nucleus of medulla oblongata,0.7869,needs_review,,HOMBA:12536,arcuate nucleus of medulla oblongata,0.7869,needs_review
species,"Parietal association cortex, posterior area",llm_accept_top1,HOMBA:10214,HOMBA:10214,posterior parietal cortex,0.7726,needs_review,,HOMBA:10214,posterior parietal cortex,0.7726,needs_review
species,Posterior Commissural Nuclei,llm_accept_top1,HOMBA:12194,HOMBA:10375,posterior (caudal) cortical nucleus of amygdala,0.7823,needs_review,,HOMBA:10375,posterior (caudal) cortical nucleus of amygdala,0.7823,needs_review
species,Commissural stria terminalis,llm_accept_top1,HOMBA:AA30882,HOMBA:10591,stria terminalis,0.7827,needs_review,,HOMBA:10591,stria terminalis,0.7827,needs_review
species,"Frontal orbital cortex, anterior",llm_accept_top1,HOMBA:10161,HOMBA:10194,orbital frontal cortex,0.7184,needs_review,yes,HOMBA:10161,frontal cortex,0.7983,needs_review
species,Transverse fibers of the pons,llm_accept_top1,HOMBA:12795,HOMBA:AA30879,transverse fibers,0.7938,needs_review,,HOMBA:AA30879,transverse fibers,0.7938,needs_review
species,Cuneate Gracile Nuclei,llm_accept_top1,HOMBA:12587,HOMBA:12592,gracile nucleus,0.7252,needs_review,yes,HOMBA:12587,sensory relay nuclei in medulla oblongata,0.8052,needs_review
species,Preoptic area,llm_accept_top1,HOMBA:10468,HOMBA:10468,preoptic region of HTH,0.815,needs_review,,HOMBA:10468,preoptic region of HTH,0.815,needs_review
species,Medullar Reticular Nucleus,llm_accept_top1,HOMBA:12640,HOMBA:12640,"medullary reticular nucleus, ventral division (medial reticular nucleus)",0.8162,needs_review,,HOMBA:12640,"medullary reticular nucleus, ventral division (medial reticular nucleus)",0.8162,needs_review
species,Retrosplenial granular area,llm_accept_top1,HOMBA:10325,HOMBA:10325,"granular retrosplenial cortex (area 29, RSg)",0.8155,needs_review,,HOMBA:10325,"granular retrosplenial cortex (area 29, RSg)",0.8155,needs_review
species,"Basal forebrain region, unspecified",llm_accept_top1,HOMBA:10349,HOMBA:10349,basal forebrain,0.7745,needs_review,,HOMBA:10349,basal forebrain,0.7838,needs_review
species,"Medial geniculate body, marginal zone",llm_accept_top1,HOMBA:266441523,HOMBA:266441523,marginal zone of medial geniculate nucleus,0.8085,needs_review,,HOMBA:266441523,marginal zone of medial geniculate nucleus,0.8085,needs_review
species,Medial geniculate complex (marginal zone),llm_accept_top1,HOMBA:266441523,HOMBA:266441523,marginal zone of medial geniculate nucleus,0.8091,needs_review,,HOMBA:266441523,marginal zone of medial geniculate nucleus,0.8091,needs_review
species,"Medial geniculate body, suprageniculate nucleus",llm_accept_top1,HOMBA:10434,HOMBA:10434,medial geniculate nucleus,0.8202,needs_review,,HOMBA:10434,medial geniculate nucleus,0.8202,needs_review
species,Posterior Interstitial Nucleus,llm_accept_top1,HOMBA:12194,HOMBA:12194,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.806,needs_review,,HOMBA:12194,interstitial nucleus of posterior commissure (nucleus of posterior commissure),0.806,needs_review
species,"Precentral gyrus, medial/supplementary motor area",llm_accept_top1,HOMBA:AA30012,HOMBA:AA30012,medial division of area 6 (supplementary motor area),0.8278,needs_review,,HOMBA:AA30012,medial division of area 6 (supplementary motor area),0.8278,needs_review
species,Frontal medial cortex,llm_accept_top1,HOMBA:10195,HOMBA:10195,medial orbital frontal cortex (area 14),0.8374,needs_review,,HOMBA:10195,medial orbital frontal cortex (area 14),0.8374,needs_review
species,"Olfactory bulb, unspecified",llm_accept_top1,HOMBA:10307,HOMBA:10307,olfactory bulb,0.8413,needs_review,,HOMBA:10307,olfactory bulb,0.8413,needs_review
species,Medial orbital area,llm_accept_top1,HOMBA:12122,HOMBA:12122,medial orbital gyrus,0.8166,needs_review,,HOMBA:12122,medial orbital gyrus,0.8166,needs_review
species,"External medullary lamina, unspecified",llm_accept_top1,HOMBA:12038,HOMBA:12038,external medullary lamina of thalamus,0.8336,needs_review,,HOMBA:12038,external medullary lamina of thalamus,0.8336,needs_review
species,Spinal Trigeminal Nucleus Oral,llm_accept_top1,HOMBA:12447,HOMBA:12447,"spinal nucleus of trigeminal nerve, rostral subnucleus",0.8523,needs_review,,HOMBA:12447,"spinal nucleus of trigeminal nerve, rostral subnucleus",0.8523,needs_review
species,"Anteroventral thalamic nucleus, ventrolateral part",llm_accept_top1,HOMBA:10395,HOMBA:10395,anteroventral nucleus of thalamus,0.851,needs_review,,HOMBA:10395,anteroventral nucleus of thalamus,0.851,needs_review
species,Copula of the Pyramis,llm_accept_top1,HOMBA:AA30418,HOMBA:AA30418,"lobule VIIIB (biventral lobule, part 2, copula pyramis)",0.7911,needs_review,,HOMBA:AA30418,"lobule VIIIB (biventral lobule, part 2, copula pyramis)",0.7911,needs_review
species,Lateral orbital area,llm_accept_top1,HOMBA:12125,HOMBA:12125,lateral orbital gyrus,0.8291,needs_review,,HOMBA:12125,lateral orbital gyrus,0.8291,needs_review
species,Septum and diagonal band,llm_accept_top1,HOMBA:12034,HOMBA:12034,diagonal band,0.8542,needs_review,,HOMBA:12034,diagonal band,0.8542,needs_review
species,Cornu ammonis 1,llm_accept_top1,HOMBA:10296,HOMBA:10296,hippocampal proper (Cornu Ammonis),0.8567,needs_review,,HOMBA:10296,hippocampal proper (Cornu Ammonis),0.8567,needs_review
species,Cornu ammonis 2,llm_accept_top1,HOMBA:10296,HOMBA:10296,hippocampal proper (Cornu Ammonis),0.8567,needs_review,,HOMBA:10296,hippocampal proper (Cornu Ammonis),0.8567,needs_review
species,Cornu ammonis 3,llm_accept_top1,HOMBA:10296,HOMBA:10296,hippocampal proper (Cornu Ammonis),0.8567,needs_review,,HOMBA:10296,hippocampal proper (Cornu Ammonis),0.8567,needs_review
species,Periventricular gray,llm_accept_top1,HOMBA:AA30845,HOMBA:AA30845,periventricular gray of pons,0.8567,needs_review,,HOMBA:AA30845,periventricular gray of pons,0.8567,needs_review
species,Retro-mammillary nucleus,llm_accept_top1,HOMBA:10498,HOMBA:10498,mammillary nuclear complex,0.8567,needs_review,,HOMBA:10498,mammillary nuclear complex,0.8567,needs_review
species,Septum Diagonal Band,llm_accept_top1,HOMBA:12034,HOMBA:12034,diagonal band,0.8567,needs_review,,HOMBA:12034,diagonal band,0.8567,needs_review
species,Ventromedial occipital cortex,llm_accept_top1,HOMBA:10270,HOMBA:AA30826,ventromedial extrastriate occipital cortex,0.7836,needs_review,yes,HOMBA:10270,extrastriate occipital cortex,0.8636,needs_review
species,"Inferior colliculus, commissure",llm_accept_top1,HOMBA:12333,HOMBA:12333,commissure of inferior colliculus,0.8278,needs_review,,HOMBA:12333,commissure of inferior colliculus,0.8278,needs_review
species,"Anteroventral thalamic nucleus, dorsomedial part",llm_accept_top1,HOMBA:10395,HOMBA:10395,anteroventral nucleus of thalamus,0.87,needs_review,,HOMBA:10395,anteroventral nucleus of thalamus,0.87,needs_review
species,"Inferior colliculus, brachium",llm_accept_top1,HOMBA:12327,HOMBA:12327,brachium of inferior colliculus,0.8366,needs_review,,HOMBA:12327,brachium of inferior colliculus,0.8366,needs_review
species,Parvicellular and Intermediate Reticular Nuclei,llm_accept_top1,HOMBA:12618,HOMBA:12618,parvicellular reticular nucleus,0.8536,needs_review,,HOMBA:12618,parvicellular reticular nucleus,0.8536,needs_review
species,Internal medullary lamina,llm_accept_top1,HOMBA:12062,HOMBA:12062,internal medullary lamina of globus pallidus,0.8775,needs_review,,HOMBA:12062,internal medullary lamina of globus pallidus,0.8775,needs_review
species,"Mediodorsal thalamic nucleus, central part",llm_accept_top1,HOMBA:10398,HOMBA:10398,mediodorsal nucleus of thalamus,0.8775,needs_review,,HOMBA:10398,mediodorsal nucleus of thalamus,0.8775,needs_review
species,Habenula (lateral part),llm_accept_top1,HOMBA:10452,HOMBA:10452,habenular nuclei,0.88,needs_review,,HOMBA:10452,habenular nuclei,0.88,needs_review
species,Habenula (medial part),llm_accept_top1,HOMBA:10452,HOMBA:10452,habenular nuclei,0.88,needs_review,,HOMBA:10452,habenular nuclei,0.88,needs_review
species,Paraventricular thalamic nuclei (anterior and posterior),llm_accept_top1,HOMBA:10457,HOMBA:10457,paraventricular nucleus of thalamus,0.88,needs_review,,HOMBA:10457,paraventricular nucleus of thalamus,0.88,needs_review
species,Zona incerta (caudal part),llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.88,needs_review,,HOMBA:10463,zona incerta,0.88,needs_review
species,Zona incerta (dorsal part),llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.88,needs_review,,HOMBA:10463,zona incerta,0.88,needs_review
species,Zona incerta (rostral part),llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.88,needs_review,,HOMBA:10463,zona incerta,0.88,needs_review
species,Zona incerta (ventral part),llm_accept_top1,HOMBA:10463,HOMBA:10463,zona incerta,0.88,needs_review,,HOMBA:10463,zona incerta,0.88,needs_review
species,Lateral Dorsal Thalamus,llm_accept_top1,HOMBA:10396,HOMBA:10391,dorsal thalamus,0.9033,modifier_conflict,yes,HOMBA:10396,lateral dorsal nucleus of thalamus,0.8669,needs_review
species,Central Medial Thalamus,llm_accept_top1,HOMBA:10445,HOMBA:10445,central medial nucleus of thalamus,0.8689,needs_review,,HOMBA:10445,central medial nucleus of thalamus,0.8689,needs_review
species,Ventral Medial Thalamus,llm_accept_top1,HOMBA:10427,HOMBA:10427,ventral medial nucleus of thalamus,0.8689,needs_review,,HOMBA:10427,ventral medial nucleus of thalamus,0.8689,needs_review
species,Pyramidal Tract Decussation,llm_accept_top1,HOMBA:12772,HOMBA:12772,pyramidal decussation,0.8954,needs_review,,HOMBA:12772,pyramidal decussation,0.8958,needs_review
species,Lateral Dorsal Tegmentum,llm_accept_top1,HOMBA:AA30457,HOMBA:AA30451,dorsal cell group of medulla tegmentum,0.5593,modifier_conflict,yes,HOMBA:AA30457,lateral cell group of medulla tegmentum,0.5697,modifier_conflict
species,Ventroposterior Medial and Lateral Thalamus,llm_accept_top1,HOMBA:10420,HOMBA:10408,lateral posterior nucleus of thalamus,0.6275,modifier_conflict,yes,HOMBA:10420,ventral lateral nucleus of thalamus,0.588,modifier_conflict
species,Posterior thalamic nuclear group (triangular part),llm_accept_top1,HOMBA:10440,HOMBA:10440,posterior nucleus of thalamus,0.6289,modifier_conflict,,HOMBA:10440,posterior nucleus of thalamus,0.6289,modifier_conflict
species,Ventromedial thalamic nucleus (posterior and basal),llm_accept_top1,HOMBA:10423,HOMBA:10427,ventral medial nucleus of thalamus,0.88,needs_review,yes,HOMBA:10440,posterior nucleus of thalamus,0.7021,modifier_conflict
species,Lateral Dorsal Amygdaloid Nucleus,llm_accept_top1,HOMBA:10367,HOMBA:146034710,dorsal division of anterior amygdaloid area,0.5707,modifier_conflict,yes,HOMBA:10367,lateral nucleus of amygdala,0.7036,modifier_conflict
species,"Dorsal cochlear nucleus, fusiform and granule layer",llm_accept_top1,HOMBA:12438,HOMBA:12438,dorsal cochlear nucleus,0.732,modifier_conflict,,HOMBA:12438,dorsal cochlear nucleus,0.732,modifier_conflict
species,Ventral Lateral Anterior Thalamus,llm_accept_top1,HOMBA:10417,HOMBA:10417,ventral anterior nucleus of thalamus,0.7334,modifier_conflict,,HOMBA:10417,ventral anterior nucleus of thalamus,0.7334,modifier_conflict
species,Lateral amygdaloid nucleus (dorsal),llm_accept_top1,HOMBA:10367,HOMBA:10367,lateral nucleus of amygdala,0.7323,modifier_conflict,,HOMBA:10367,lateral nucleus of amygdala,0.7323,modifier_conflict
species,Lateral amygdaloid nucleus (ventral),llm_accept_top1,HOMBA:10367,HOMBA:10367,lateral nucleus of amygdala,0.7323,modifier_conflict,,HOMBA:10367,lateral nucleus of amygdala,0.7323,modifier_conflict
species,"Ventral posterior nucleus of the thalamus, parvicellular part",llm_accept_top1,HOMBA:AA30312,HOMBA:AA30312,parvicellular nucleus of posterior thalamus,0.7634,modifier_conflict,,HOMBA:AA30312,parvicellular nucleus of posterior thalamus,0.7633,modifier_conflict
species,"Ventral cochlear nucleus, granule cell layer",llm_accept_top1,HOMBA:12439,HOMBA:12439,ventral cochlear nucleus,0.7911,modifier_conflict,,HOMBA:12439,ventral cochlear nucleus,0.7911,modifier_conflict
species,"Dorsal cochlear nucleus, molecular layer",llm_accept_top1,HOMBA:12438,HOMBA:12438,dorsal cochlear nucleus,0.8198,modifier_conflict,,HOMBA:12438,dorsal cochlear nucleus,0.8198,modifier_conflict
species,Medial geniculate complex (dorsal division),llm_accept_top1,HOMBA:AA30307,HOMBA:AA30307,medial geniculate nuclear complex,0.8258,modifier_conflict,,HOMBA:AA30307,medial geniculate nuclear complex,0.8258,modifier_conflict
species,Medial geniculate complex (ventral division),llm_accept_top1,HOMBA:AA30307,HOMBA:AA30307,medial geniculate nuclear complex,0.8258,modifier_conflict,,HOMBA:AA30307,medial geniculate nuclear complex,0.8258,modifier_conflict
species,"Reticular (pre)thalamic nucleus, auditory segment",llm_accept_top1,HOMBA:10464,HOMBA:10464,reticular nucleus of thalamus,0.8453,modifier_conflict,,HOMBA:10464,reticular nucleus of thalamus,0.8453,modifier_conflict
species,Intermediate+ventral Lateral Lemniscus Nuclei,llm_accept_top1,HOMBA:12456,HOMBA:12456,intermediate nucleus of lateral lemniscus,0.84,modifier_conflict,,HOMBA:12456,intermediate nucleus of lateral lemniscus,0.84,modifier_conflict
species,External globus pallidus (lateral part),llm_accept_top1,HOMBA:10343,HOMBA:10343,external division of globus pallidus,0.8262,modifier_conflict,,HOMBA:10343,external division of globus pallidus,0.8262,modifier_conflict
species,External globus pallidus (medial part),llm_accept_top1,HOMBA:10343,HOMBA:10343,external division of globus pallidus,0.8262,modifier_conflict,,HOMBA:10343,external division of globus pallidus,0.8262,modifier_conflict
species,Dorsal Paragigantocellular Reticular Nucleus,llm_accept_top1,HOMBA:12628,HOMBA:12628,dorsal paragigantocellular nucleus,0.8936,modifier_conflict,,HOMBA:12628,dorsal paragigantocellular nucleus,0.8936,modifier_conflict
species,"Ventral cochlear nucleus, posterior part",llm_accept_top1,HOMBA:12439,HOMBA:12439,ventral cochlear nucleus,0.8965,modifier_conflict,,HOMBA:12439,ventral cochlear nucleus,0.8965,modifier_conflict
species,"Dorsal cochlear nucleus, deep core",llm_accept_top1,HOMBA:12438,HOMBA:12438,dorsal cochlear nucleus,0.9,modifier_conflict,,HOMBA:12438,dorsal cochlear nucleus,0.9,modifier_conflict
species,"Globus pallidus external, lateral part",llm_accept_top1,HOMBA:10343,HOMBA:10343,external division of globus pallidus,0.9012,modifier_conflict,,HOMBA:10343,external division of globus pallidus,0.9012,modifier_conflict
species,"Globus pallidus external, medial part",llm_accept_top1,HOMBA:10343,HOMBA:10343,external division of globus pallidus,0.9142,modifier_conflict,,HOMBA:10343,external division of globus pallidus,0.9142,modifier_conflict
species,"Reticular (pre)thalamic nucleus, unspecified",llm_accept_top1,HOMBA:10464,HOMBA:10464,reticular nucleus of thalamus,0.9375,modifier_conflict,,HOMBA:10464,reticular nucleus of thalamus,0.9375,modifier_conflict
species,Lateral septal nucleus (rostral division),llm_accept_top1,HOMBA:10352,HOMBA:10352,lateral septal nuclear complex,1.0,modifier_conflict,,HOMBA:10352,lateral septal nuclear complex,1.0,modifier_conflict
species,Reticular (pre)thalamic nucleus,llm_accept_top1,HOMBA:10464,HOMBA:10464,reticular nucleus of thalamus,1.0,modifier_conflict,,HOMBA:10464,reticular nucleus of thalamus,1.0,modifier_conflict
species,Supra Geniculate,llm_accept_top1,HOMBA:AA30307,HOMBA:AA30307,medial geniculate nuclear complex,0.4299,low_confidence,,HOMBA:AA30307,medial geniculate nuclear complex,0.4299,low_confidence
species,Ventral Lateral X Thalamus,llm_accept_top1,HOMBA:10420,HOMBA:10420,ventral lateral nucleus of thalamus,0.4438,low_confidence,,HOMBA:10420,ventral lateral nucleus of thalamus,0.4439,low_confidence
species,Fields of Forel,llm_accept_top1,HOMBA:10462,HOMBA:10462,nucleus of the field of Forel,0.454,low_confidence,,HOMBA:10462,nucleus of the field of Forel,0.454,low_confidence
species,Subcallosal cortex,llm_accept_top1,HOMBA:10281,HOMBA:10281,subgenual (subcallosal) cingulate cortex (area 25),0.4919,low_confidence,,HOMBA:10281,subgenual (subcallosal) cingulate cortex (area 25),0.4919,low_confidence
species,Ventrolateral Tegmentum,llm_accept_top1,HOMBA:12416,HOMBA:12416,pontine tegmentum,0.5082,low_confidence,,HOMBA:12416,pontine tegmentum,0.5082,low_confidence
species,Centromedian and parafascicular thalamic complex,llm_accept_top1,HOMBA:10450,HOMBA:10450,parafascicular nucleus of thalamus,0.5069,low_confidence,,HOMBA:10450,parafascicular nucleus of thalamus,0.5068,low_confidence
species,Visceral Motor Nuclei,llm_accept_top1,HOMBA:12196,HOMBA:12196,efferent nuclei of the cranial nerves in midbrain,0.5149,low_confidence,,HOMBA:12196,efferent nuclei of the cranial nerves in midbrain,0.5149,low_confidence
species,Ventrolateral orbital area,llm_accept_top1,HOMBA:AA30533,HOMBA:AA30533,orbital gyri,0.5571,low_confidence,,HOMBA:AA30533,orbital gyri,0.5172,low_confidence
species,Dorsolateral orbital area,llm_accept_top1,HOMBA:AA30533,HOMBA:AA30825,"dorsal fourth visual area (dorsolateral visual cortex, DL)",0.5366,low_confidence,,HOMBA:AA30825,"dorsal fourth visual area (dorsolateral visual cortex, DL)",0.5366,low_confidence
species,Trapezoid Bundle Region,llm_accept_top1,HOMBA:12796,HOMBA:12796,trapezoid body,0.5289,low_confidence,,HOMBA:12796,trapezoid body,0.5288,low_confidence
