dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,llm_check,review_record_id,source_file,source_row,pass1_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_label,pass3_certainty,pass3_confidence,pass3_reason,final_consistency_label,final_certainty,final_confidence,vote_agreement,has_vote_disagreement,vote_split_pattern,uncertainty_tag,final_reason,_category,_mechanism
corpus,Angular gyrus (anterior),needs_review,0.88,HOMBA:12136,angular gyrus,bm25+exact+fuzzy,Angular gyrus,Angular gyrus,anterior,0.0,anterior cingulate  cortex (ventromedial prefrontal cortex),0.420222,,451,3_unresolved_correct.csv,30,broader_parent,high,0.9,"Top1 is angular gyrus; query includes 'anterior' modifier, specifying a subregion. Top1 is the whole structure.",broader_parent,high,0.95,"Query specifies a subregion (anterior) of angular gyrus; top1 returns the whole angular gyrus, a valid parent.",partial_or_narrower,medium,0.7,"Query specifies anterior part of angular gyrus; top1 is the whole gyrus. Top1 is broader than query's specific subregion, not an exact match.",broader_parent,medium,0.85,2/3,True,2-1,majority_vote,"Top1 is angular gyrus; query includes 'anterior' modifier, specifying a subregion. Top1 is the whole structure. | Query specifies a subregion (anterior) of angular gyrus; top1 returns the whole angular gyrus, a valid parent. | Query specifies anterior part of angular gyrus; top1 is the whole gyrus. Top1 is broader than query's specific subregion, not an exact match.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Angular gyrus (posterior),needs_review,0.88,HOMBA:12136,angular gyrus,bm25+exact+fuzzy,Angular gyrus,Angular gyrus,posterior,0.0,posterior cingulate cortex (PCC),0.418552,,452,3_unresolved_correct.csv,31,broader_parent,high,0.9,"Top1 is angular gyrus; query includes 'posterior' modifier, specifying a subregion. Top1 is the whole structure.",broader_parent,high,0.95,"Query specifies a subregion (posterior) of angular gyrus; top1 returns the whole angular gyrus, a valid parent.",partial_or_narrower,medium,0.7,Query specifies posterior part of angular gyrus; top1 is the whole gyrus. Top1 is broader than query's specific subregion.,broader_parent,medium,0.85,2/3,True,2-1,majority_vote,"Top1 is angular gyrus; query includes 'posterior' modifier, specifying a subregion. Top1 is the whole structure. | Query specifies a subregion (posterior) of angular gyrus; top1 returns the whole angular gyrus, a valid parent. | Query specifies posterior part of angular gyrus; top1 is the whole gyrus. Top1 is broader than query's specific subregion.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,CA4 (dentate hilus),needs_review,0.88,HOMBA:10300,CA4 region of hippocampus,bm25+exact+fuzzy,CA4,CA4,dentate;hilus;dentate hilus,0.0,dentate gyrus,0.558436,,453,3_unresolved_correct.csv,32,aligned,high,0.95,"Top1 is CA4 region of hippocampus, which exactly matches the query 'CA4 (dentate hilus)'.",aligned,high,0.98,"top1 is the same hippocampal subfield referred to by the query (CA4, also called dentate hilus).",aligned,high,0.99,"CA4 is the dentate hilus; top1 'CA4 region of hippocampus' refers to the same structure, so aligned.",aligned,high,0.9733,3/3,False,3-0,stable,"Top1 is CA4 region of hippocampus, which exactly matches the query 'CA4 (dentate hilus)'. | top1 is the same hippocampal subfield referred to by the query (CA4, also called dentate hilus). | CA4 is the dentate hilus; top1 'CA4 region of hippocampus' refers to the same structure, so aligned.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Cerebellar cortex (granular layer),needs_review,0.88,HOMBA:10657,cerebellar cortex,bm25+exact+fuzzy,Cerebellar cortex,Cerebellar cortex,granular;layer;granular layer,0.0,granular cell layer of cerebellar cortex,0.824443,,454,3_unresolved_correct.csv,33,broader_parent,high,0.9,"Top1 is cerebellar cortex; query includes 'granular layer' modifier, specifying a sublayer. Top1 is the whole structure.",broader_parent,high,0.95,"Query specifies a layer (granular) of cerebellar cortex; top1 returns the whole cerebellar cortex, a valid parent.",partial_or_narrower,medium,0.7,Query specifies granular layer of cerebellar cortex; top1 is the whole cortex. Top1 is broader than query's specific layer.,broader_parent,medium,0.85,2/3,True,2-1,majority_vote,"Top1 is cerebellar cortex; query includes 'granular layer' modifier, specifying a sublayer. Top1 is the whole structure. | Query specifies a layer (granular) of cerebellar cortex; top1 returns the whole cerebellar cortex, a valid parent. | Query specifies granular layer of cerebellar cortex; top1 is the whole cortex. Top1 is broader than query's specific layer.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Corticospinal tract (pyramids),needs_review,0.88,HOMBA:12047,corticospinal tract,bm25+exact+fuzzy,Corticospinal tract,Corticospinal tract,pyramids,0.0,lateral corticospinal tract,0.7172,,455,3_unresolved_correct.csv,34,aligned,high,0.95,"Top1 'corticospinal tract' directly names the core structure; 'pyramids' is a synonym/qualifier, not a separate entity.",aligned,high,1.0,"Query 'Corticospinal tract (pyramids)' matches top1 'corticospinal tract'; parentheses indicate synonym, not a separate structure.",aligned,high,0.95,"Query uses synonym 'pyramids' for corticospinal tract; top1 is the same structure, exact match.",aligned,high,0.9667,3/3,False,3-0,stable,"Top1 'corticospinal tract' directly names the core structure; 'pyramids' is a synonym/qualifier, not a separate entity. | Query 'Corticospinal tract (pyramids)' matches top1 'corticospinal tract'; parentheses indicate synonym, not a separate structure. | Query uses synonym 'pyramids' for corticospinal tract; top1 is the same structure, exact match.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Edinger-Westphal nucleus (preganglionic),needs_review,0.88,HOMBA:12197,Edinger-Westphal nucleus (accessory oculomotor nucleus),bm25+exact+fuzzy,Edinger-Westphal nucleus,Edinger-Westphal nucleus,preganglionic,0.0,pre-Edinger-Westphal nucleus,0.7392,,456,3_unresolved_correct.csv,35,aligned,high,0.95,Top1 'Edinger-Westphal nucleus' matches the main query; parenthetical synonym is acceptable; 'preganglionic' is a modifier.,aligned,high,1.0,Query 'Edinger-Westphal nucleus (preganglionic)' matches top1 'Edinger-Westphal nucleus'; alternative name in parentheses does not change core identity.,broader_parent,medium,0.8,"Query specifies the preganglionic subdivision; top1 is the entire Edinger-Westphal nucleus, the broader parent structure.",aligned,medium,0.9167,2/3,True,2-1,majority_vote,"Top1 'Edinger-Westphal nucleus' matches the main query; parenthetical synonym is acceptable; 'preganglionic' is a modifier. | Query 'Edinger-Westphal nucleus (preganglionic)' matches top1 'Edinger-Westphal nucleus'; alternative name in parentheses does not change core identity. | Query specifies the preganglionic subdivision; top1 is the entire Edinger-Westphal nucleus, the broader parent structure.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Fornix (anterior columns),needs_review,0.88,HOMBA:10576,fornix,bm25+exact+fuzzy,Fornix,Fornix,anterior;columns;anterior columns,0.0,"cingulate gyrus, rostral (anterior) part",0.5817,,457,3_unresolved_correct.csv,36,broader_parent,high,0.9,"Query specifies 'anterior columns' of fornix; top1 is whole 'fornix' (parent structure), not wrong but broader.",broader_parent,high,1.0,"Query specifies 'anterior columns' of fornix, but top1 is 'fornix' (the whole structure). Anatomically correct parent.",broader_parent,high,0.95,"Query is anterior columns of fornix; top1 is the whole fornix, anatomically the parent structure.",broader_parent,high,0.95,3/3,False,3-0,stable,"Query specifies 'anterior columns' of fornix; top1 is whole 'fornix' (parent structure), not wrong but broader. | Query specifies 'anterior columns' of fornix, but top1 is 'fornix' (the whole structure). Anatomically correct parent. | Query is anterior columns of fornix; top1 is the whole fornix, anatomically the parent structure.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Frontal pole (lateral),needs_review,0.88,HOMBA:146034888,frontal pole,bm25+exact+fuzzy,Frontal pole,Frontal pole,lateral,0.0,"lateral orbital frontal cortex (OFCl, area 12/47)",0.385433,,458,3_unresolved_correct.csv,37,broader_parent,high,0.9,"Query specifies 'lateral' part of frontal pole; top1 is generic 'frontal pole', which is the broader parent.",broader_parent,high,1.0,"Query specifies 'lateral' part of frontal pole, but top1 is 'frontal pole' (the whole region). Valid broader match.",broader_parent,high,0.95,"Query is lateral part of frontal pole; top1 is the entire frontal pole, the broader parent region.",broader_parent,high,0.95,3/3,False,3-0,stable,"Query specifies 'lateral' part of frontal pole; top1 is generic 'frontal pole', which is the broader parent. | Query specifies 'lateral' part of frontal pole, but top1 is 'frontal pole' (the whole region). Valid broader match. | Query is lateral part of frontal pole; top1 is the entire frontal pole, the broader parent region.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Frontal pole (medial),needs_review,0.88,HOMBA:146034888,frontal pole,bm25+exact+fuzzy,Frontal pole,Frontal pole,medial,0.0,medial orbital frontal cortex (area 14),0.38715,,459,3_unresolved_correct.csv,38,broader_parent,high,0.9,"Query specifies 'medial' part of frontal pole; top1 is generic 'frontal pole', the broader parent structure.",broader_parent,high,1.0,"Query specifies 'medial' part of frontal pole, but top1 is 'frontal pole' (the whole region). Valid broader match.",broader_parent,high,0.95,"Query is medial part of frontal pole; top1 is the entire frontal pole, the broader parent region.",broader_parent,high,0.95,3/3,False,3-0,stable,"Query specifies 'medial' part of frontal pole; top1 is generic 'frontal pole', the broader parent structure. | Query specifies 'medial' part of frontal pole, but top1 is 'frontal pole' (the whole region). Valid broader match. | Query is medial part of frontal pole; top1 is the entire frontal pole, the broader parent region.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (anterior),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,anterior,0.0,"inferior frontal gyrus, opercular part",0.689432,,460,3_unresolved_correct.csv,39,broader_parent,high,0.95,top1 names the broader parent structure (inferior frontal gyrus) which anatomically contains the specified subregion (anterior).,broader_parent,high,0.95,"Query specifies anterior part of inferior frontal gyrus; top1 returns the parent gyrus, which is anatomically valid but broader.",broader_parent,high,0.9,"Query ‘Inferior frontal gyrus (anterior)’ specifies anterior part; top1 is the entire gyrus, the correct parent structure.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 names the broader parent structure (inferior frontal gyrus) which anatomically contains the specified subregion (anterior). | Query specifies anterior part of inferior frontal gyrus; top1 returns the parent gyrus, which is anatomically valid but broader. | Query ‘Inferior frontal gyrus (anterior)’ specifies anterior part; top1 is the entire gyrus, the correct parent structure.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (orbital part),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,orbital,0.0,"inferior frontal gyrus, opercular part",0.689432,,461,3_unresolved_correct.csv,40,broader_parent,high,0.95,top1 names the broader parent structure (inferior frontal gyrus) which anatomically contains the specified subregion (orbital part).,broader_parent,high,0.95,"Query specifies orbital part of inferior frontal gyrus; top1 returns the parent gyrus, which is broader but anatomically correct.",broader_parent,high,0.9,"Query specifies orbital part of IFG; top1 returns the whole inferior frontal gyrus, the parent region.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 names the broader parent structure (inferior frontal gyrus) which anatomically contains the specified subregion (orbital part). | Query specifies orbital part of inferior frontal gyrus; top1 returns the parent gyrus, which is broader but anatomically correct. | Query specifies orbital part of IFG; top1 returns the whole inferior frontal gyrus, the parent region.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (pars opercularis),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,pars;opercularis;pars opercularis,0.0,"inferior frontal gyrus, opercular part",0.667432,,462,3_unresolved_correct.csv,41,broader_parent,high,0.95,top1 names the broader parent structure (inferior frontal gyrus) which anatomically contains the specified subregion (pars opercularis).,broader_parent,high,0.95,"Query specifies pars opercularis of inferior frontal gyrus; top1 returns the parent gyrus, which is broader but anatomically correct.",broader_parent,high,0.9,"Query asks for pars opercularis within IFG; top1 is the full IFG, an anatomically correct parent.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 names the broader parent structure (inferior frontal gyrus) which anatomically contains the specified subregion (pars opercularis). | Query specifies pars opercularis of inferior frontal gyrus; top1 returns the parent gyrus, which is broader but anatomically correct. | Query asks for pars opercularis within IFG; top1 is the full IFG, an anatomically correct parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
corpus,Inferior frontal gyrus (pars orbitalis),needs_review,0.88,HOMBA:12117,inferior frontal gyrus,bm25+exact+fuzzy,Inferior frontal gyrus,Inferior frontal gyrus,pars;orbitalis;pars orbitalis,0.0,"inferior frontal gyrus, opercular part",0.667432,,463,3_unresolved_correct.csv,42,broader_parent,high,0.95,top1 names the broader parent structure (inferior frontal gyrus) which anatomically contains the specified subregion (pars orbitalis).,broader_parent,high,0.95,"Query specifies pars orbitalis of inferior frontal gyrus; top1 returns the parent gyrus, which is broader but anatomically correct.",broader_parent,high,0.9,"Query specifies pars orbitalis of IFG; top1 is the entire gyrus, which is broader but valid parent.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 names the broader parent structure (inferior frontal gyrus) which anatomically contains the specified subregion (pars orbitalis). | Query specifies pars orbitalis of inferior frontal gyrus; top1 returns the parent gyrus, which is broader but anatomically correct. | Query specifies pars orbitalis of IFG; top1 is the entire gyrus, which is broader but valid parent.",A_effectively_correct,exact base match; subdivision not in HOMBA
